id,type,name,lon,lat
6314478110,,,77.20797180000001,28.5224201
6314478112,,Canara Bank,77.20835860000001,28.523522
6314478114,,,77.2083757,28.5235881
6324858542,,,77.21186080000001,28.5386154
6334759086,,Banarasi Pan Bhandar,77.3186247,28.4921105
6338330814,,Syndicate Bank,76.9827382,28.6095583
6341209902,,Madarasa Millat-ul-Islam,77.264387,28.5433478
6342618184,,Spar,77.0816777,28.4790324
6344914293,,Canara Bank,77.263806,28.5578048
6349285027,,ICICI Bank,77.1851183,28.5407037
6349285044,,,77.1851493,28.5406895
6349423446,,HDFC Bank,77.25358,28.5616854
6349423456,,,77.2805611,28.5031493
6349423460,,,77.2536451,28.5616829
6349423464,,,77.2676022,28.5356479
6349423469,,24Seven,77.27293010000001,28.5275501
6351880328,,HDFC Bank,77.2513751,28.5440197
6351880330,,,77.2513524,28.5440559
6352740504,,,77.3648201,28.6387911
6352740509,,,77.3650632,28.638789
6352740513,,,77.36946420000001,28.6374856
6352740520,,IDBI Bank,77.3651083,28.6387903
6352740523,,,77.3653779,28.638815
6352740524,,Apollo Pharmacy,77.3689305,28.6383442
6352740528,,HDFC Bank,77.36477090000001,28.638789
6352805423,,24Seven,77.3783008,28.6410206
6362341640,,State Bank of India,77.2098448,28.685271
6362607169,,24Seven,77.253952,28.5675441
6362607170,,Swami Hariharanand Public School,77.24036620000001,28.6627534
6362609789,,Housing Development Finance Corporation,77.24678,28.5649455
6362609794,,HDFC Bank,77.2187282,28.5683579
6362609802,,HDFC Bank,77.2468083,28.5649509
6362647074,,,77.2051064,28.5691541
6367835291,,,77.1998695,28.5068891
6385422570,,State Bank of India,77.2443379,28.5686876
6385537596,,,77.2142744,28.6107735
6385537606,,Canara Bank,77.2106056,28.6198985
6385598114,,Federal Bank,77.1181892,28.6467445
6385598139,,State Bank of India,77.1253301,28.6507461
6385672551,,24Seven,77.1162876,28.6463406
6385672562,,Narang Hospital,77.0980297,28.6460854
6385735816,,Police Station Khyala,77.0963462,28.6517663
6390207096,,,77.1177846,28.712011
6395693842,,State Bank of India,77.2307872,28.5662032
6395753666,,,77.3230587,28.6128704
6395753670,,Rajkiya Sarvodaya Bal Vidyalaya,77.31859940000001,28.6138254
6395753680,,,77.32300930000001,28.6128045
6395754695,,,77.3201408,28.6090206
6395824654,,,77.3171717,28.613379
6395927066,,Yes Bank,77.2181393,28.5682549
6403500830,,,77.2516633,28.5513144
6403596410,,Durga Puri Police Station,77.2915327,28.6894132
6403647467,,,77.2897575,28.6847189
6404449719,,Police Post PSRI Hospital,77.2252646,28.5318943
6411010208,,,77.1896796,28.5238936
6411389716,,,77.18500080000001,28.5407863
6411389717,,,77.185615,28.5405443
6411418990,,Aggarwal Medical Store,77.1828519,28.5013209
6411418996,,,77.184306,28.50016
6411419000,,,77.1842797,28.500181
6411571290,,,77.186198,28.4644683
6411571299,,,77.1838628,28.4571837
6411571302,,Corporation Bank,77.1884514,28.4825687
6411571307,,,77.1840356,28.4565801
6411571309,,Manchanda Hospital,77.1836992,28.4943675
6411571311,,Government Sarvodaya Vidyalaya,77.18415490000001,28.4588686
6412016786,,Police Chowki,77.29202810000001,28.6862014
6416175685,,,77.2412278,28.5481958
6417564857,,,77.0416046,28.6498482
6419226655,,,77.20547,28.698597
6419226656,,,77.2053774,28.6989193
6419226658,,,77.2053311,28.6989398
6425318714,,Pradeep General Store,77.199594,28.517642
6428229250,,Gupta Department Store,77.2409022,28.5528702
6435602485,,,77.0937804,28.4919048
6457033186,,Samvad Shala,77.3133462,28.710528
6458623082,,Apollo Pharmacy,77.2532333,28.5422098
6458625086,,Krishna Medicos,77.2531203,28.5422366
6458625090,,24Seven,77.2519942,28.5430127
6459196242,,Yes Bank,77.2547119,28.5415199
6459196244,,Sharma Dairy,77.2581842,28.5400401
6459196251,,98.4°,77.2573949,28.5406322
6459239173,,,77.257228,28.5274778
6459239175,,,77.25723450000001,28.5275059
6459315287,,,77.2344806,28.513712
6459315290,,Sanjivani,77.23383,28.5138568
6459315291,,,77.23425970000001,28.5137441
6465991440,,Paschim Vihar West,77.0997686,28.67852
6466232462,,24SEVEN,77.1616044,28.5919316
6466294291,,HDFC Bank,77.1346336,28.5964052
6466294306,,Police Station Dabri,77.0860753,28.6131514
6466294311,,World Brain Center Hospital,77.0886731,28.6121754
6470072750,,UCO Bank,77.211944,28.6229665
6470184614,,,77.2125512,28.6175605
6470184617,,State Bank of India,77.1976751,28.6040114
6475002025,,Max Medcentre,77.23992290000001,28.5645418
6475194126,,,77.2815802,28.5609196
6475194132,,State Bank of India,77.2668244,28.5702865
6475977100,,,77.3015445,28.5008909
6489958585,,ICICI Bank,77.051262,28.5965793
6489979785,,आईसीआईसीआई बैंक द्वारका सेक्टर-११,77.0438222,28.5869473
6490310048,,,77.23696910000001,28.5247002
6490310060,,,77.2312756,28.5233637
6490310065,,Mehta Hospital,77.2312921,28.523344
6493598331,,,77.2890277,28.6737826
6495042654,,Perona,77.1914406,28.5839977
6495330848,,Bank of Maharashtra,77.2195629,28.6345172
6495330865,,Bank of Maharashtra,77.219561,28.6345008
6498242793,,,77.3741197,28.6283231
6498242805,,Indus Valley,77.3546185,28.6183992
6507308684,,Punjab National Bank,77.2053065,28.6413467
6507350887,,,77.19403840000001,28.6581566
6507350888,,,77.18532230000001,28.6624722
6507350890,,24Seven,77.1912379,28.6594663
6513406096,,,77.28907140000001,28.6737902
6515599255,,Ambience Library,77.2008302,28.5084355
6539125888,,ICICI Bank,77.2127493,28.6591084
6539125891,,Kotak Mahindra Bank,77.2131021,28.6602835
6539125892,,ICICI Bank,77.2152058,28.6577484
6539125894,,State Bank of India,77.21271440000001,28.6590026
6539125895,,ICICI Bank,77.2120361,28.6622332
6539125896,,State Bank of India,77.2163975,28.6672051
6539125900,,ICICI Bank,77.21276010000001,28.6591305
6539125901,,,77.2130942,28.6601611
6539240961,,State Bank of India,77.2193721,28.6248081
6540152331,,Packers mart,76.9886168,28.598862
6544471386,,Bandhan Bank,77.2579057,28.5367317
6544471387,,Canara Bank,77.257891,28.5364701
6544471388,,,77.2579665,28.5367757
6544471389,,Indian Bank,77.2587833,28.5370703
6544857030,,Munafa Mart,77.2529083,28.5421857
6544857033,,Andhra Bank,77.254001,28.541862
6544857035,,,77.25404180000001,28.5418421
6547034690,,,77.291576,28.6920916
6563093637,,,77.2589454,28.5491511
6615136086,,,77.2596444,28.706005
6615136090,,,77.2576253,28.7048726
6616640800,,IDBI Bank,77.2381686,28.5699781
6616640817,,,77.2381215,28.5700012
6620477606,,Andhra Bank,77.244004,28.5692311
6620973562,,Axis Bank,77.1986992,28.5383875
6620973563,,Kotak Mahindra Bank,77.198309,28.5375613
6620973565,,Baba Nanak Medicos,77.198593,28.5381556
6620973566,,Allahabad Bank,77.1980572,28.5369888
6636605185,,ICICI Bank,77.0865124,28.5072489
6637766964,,MK Store,77.203431,28.5180292
6637766965,,,77.203501,28.5179974
6640868219,,Apollo Pharmacy,77.2376172,28.5691403
6657822764,,,77.1887974,28.5668712
6657822765,,Vijaya Bank,77.1882654,28.5674172
6670017050,,,77.2238136,28.5932298
6670605053,,,77.2017278,28.5098476
6676417797,,,77.222185,28.6307089
6681091971,,,77.1649101,28.5143994
6681091973,,,77.1649328,28.5143829
6699181062,,,77.2920364,28.6094974
6721164782,,State Bank of India,77.2777373,28.6286179
6721206085,,Canara Bank,77.2788539,28.6277748
6721215903,,Khushi Stores,77.277767,28.6285682
6726327605,,Physio Quantum,77.1995128,28.5075512
6726327606,,Vishal General Store,77.1984357,28.5077149
6729018440,,Decent Public School,77.10724350000001,28.7069273
6741865619,,Bank of India,77.1879785,28.6473546
6741865637,,State Bank of India,77.191078,28.6539198
6741865638,,,77.192417,28.6520236
6741865644,,Punjab National Bank,77.1918029,28.6522781
6750512434,,,77.2427929,28.540601
6750512439,,Punjab National Bank,77.2427585,28.5406439
6750512453,,IndusInd Bank,77.2400893,28.5416996
6755585645,,State Bank of India,77.16342440000001,28.570786
6763955887,,May Day,77.1597232,28.646859
6766175608,,Yes Bank,77.2270818,28.5705502
6769351755,,,77.26163550000001,28.5376038
6769351758,,,77.2647345,28.5440774
6769351759,,,77.255345,28.5285505
6769351778,,Central Bank of India,77.2639608,28.5575959
6771396256,,ICICI Bank,77.1964155,28.5657051
6771396260,,Diyos,77.19465190000001,28.5660178
6774923156,,,77.2030911,28.517163
6776152968,,Supertech Mart,77.4416024,28.6102008
6777250822,,Equitas Small Finance Bank,77.247529,28.568353
6777250836,,Bank of Baroda(Also Vijaya and Dena),77.2478166,28.5688113
6779401583,,Kotak Mahindra Bank,77.2105822,28.536633
6779419585,,HDFC Bank,77.2108875,28.5366127
6779419600,,State Bank of India,77.2107019,28.5367783
6779419616,,Aakash Hospital,77.21486510000001,28.5350359
6779419618,,,77.2167038,28.5385219
6779419626,,Bank of India,77.2135082,28.5342319
6785996658,,Kunal Medicos,77.1939495,28.561458
6785996684,,दिल्ली नगर निगम आदर्श प्राथमिक सह शिक्षा विद्यालय,77.1941669,28.5622495
6794343985,,,77.2537912,28.5457562
6816751887,,मदर डेयरी,77.2970168,28.6512952
6817191936,,,77.2805113,28.6327625
6817191951,,,77.2804122,28.6327268
6817191952,,JMD Medical Store,77.28045750000001,28.6327144
6817346146,,,77.25061190000001,28.5494945
6817346165,,HDFC Bank,77.2505878,28.5494823
6825092921,,Police Station Old Delhi Railway Station,77.22932630000001,28.6603874
6831721786,,Chirag Dilli Metro Station Gate no.2,77.2300458,28.5419799
6832945794,,,77.2217366,28.6347114
6833896522,,,77.1706102,28.5226497
6833896528,,Shivani Store,77.1706883,28.5226524
6833896550,,SK Medicos,77.1689977,28.5221317
6834036189,,,77.1822063,28.5225013
6834036204,,Ramanujan Sarvodaya Kanya Vidyalaya,77.1799665,28.5231246
6834036212,,Canara Bank,77.1788582,28.5230268
6834036220,,Narender General Store,77.17433,28.5229548
6834036221,,,77.1788526,28.5229963
6834036228,,,77.1773673,28.5229593
6837569168,,JS Garg and Sons,77.2063778,28.5193509
6845188086,,NG Pharmacy,77.2016392,28.5097146
6845188093,,Apna Departmental Store,77.2010736,28.5088201
6853471525,,State Bank of India,77.2798028,28.6322895
6853471528,,Bank of Baroda,77.2791253,28.6312824
6853471536,,HDFC Bank,77.2801886,28.6319921
6853682646,,,77.1639121,28.558607
6853682660,,Bank of Baroda,77.16422390000001,28.5581107
6853682667,,,77.1637969,28.5572027
6853682673,,24Seven,77.1639197,28.557544
6853682677,,,77.1639409,28.5571987
6853682679,,Axis Bank,77.16391270000001,28.5584986
6853682683,,Corporation Bank,77.1638207,28.5571532
6853697485,,RBL Bank,77.1638296,28.5590843
6853697488,,ICICI Bank,77.16380310000001,28.5571831
6853697490,,Canara Bank,77.1639353,28.5583642
6853697495,,State Bank of India,77.1640171,28.5581734
6859268785,,,77.2303035,28.5464147
6859268886,,Atta Chakki Virender,77.2305171,28.5463159
6859268985,,,77.2304009,28.5463443
6866376668,,Bank of Baroda,77.2690872,28.5371597
6881897396,,,77.254282,28.5479695
6881897407,,,77.2539139,28.5478478
6881897423,,Federal Bank,77.25413970000001,28.5479254
6881897431,,IDFC First Bank,77.2542575,28.5479637
6893456501,,Kotak Mahindra Bank,77.2079849,28.5578263
6893456503,,IndusInd Bank,77.20816520000001,28.5577887
6893456504,,,77.2138565,28.5600089
6893456508,,Canara Bank,77.2087851,28.5576972
6893456509,,Punjab National Bank,77.2086898,28.5577126
6893456512,,Axis Bank,77.2077905,28.5578612
6900471304,,Canara Bank,77.24928530000001,28.5394457
6901788401,,,77.2537965,28.5253273
6901790926,,,77.2544258,28.524544
6901793094,,,77.2587656,28.52616
6908459480,,Yess,77.2416682,28.5652763
6911979912,,Aggarwal Sons Medical Mart,77.17649030000001,28.5071089
6918479550,,,77.2217923,28.5800535
6930106187,,Parsvnath Mall Inderlok,77.1704827,28.6731492
6930119562,,,77.1541664,28.6919943
6937761930,,State Bank of India,77.2442998,28.540524
6952025654,,NCR library,77.078887,28.460961
6952025655,,Bahrisons,77.0822773,28.467453
6957675650,,Punjab National Bank,77.1849513,28.6037908
6957678137,,Canara Bank,77.1868853,28.6015923
6957678148,,Yes Bank,77.1860978,28.6016723
6961335187,,,77.15284790000001,28.5320219
6961335189,,Bhatnagar International School,77.1540449,28.5295429
6961442936,,Masjid-e-Quba Madrasa Islamia,77.18998110000001,28.5806388
6966287278,,,77.2134518,28.5369319
6966567735,,Modern Bazar,77.2428971,28.5543097
6966575644,,,77.24827830000001,28.5416245
6988161553,,WHSmith,77.17521520000001,28.506973
6991277966,,Sarvodya Hospital,77.0164105,28.4772418
6991277967,,"Saraswati Hospital, Gurgaon",77.03825180000001,28.4686477
6991278237,,"Shree Krishna Hospital, Gurgaon",77.003265,28.4733303
6991290274,,"Sharma Hospital, Gurgaon",77.027472,28.4618014
6991311535,,Shri Balaji Hospital and Trauma Center,76.980076,28.4409108
6991349886,,Shri Balaji`S Multispeciality Hospital,76.9909818,28.4577278
6991385705,,Bhatnagar Maternity and Nursing Home,77.0239475,28.4693763
6991430266,,Saras Hospital,77.3124513,28.4871984
6991466189,,Arogya Dham Hospital,77.2990698,28.4647772
6993917647,,Navjeevan Hospital and Maternity Centre,77.0143104,28.4571607
6993921094,,Divine Look Clinic Centre 1,77.0931598,28.4763157
6993922158,,Sethi Hospital,77.0207731,28.4565865
6993927573,,"Sunrise Hospital, Faridabad",77.2660263,28.5769233
6993931828,,Pasricha Hospital and Maternity Home,77.0222792,28.4568812
6994059852,,Dayal Eye & Maternity Centre,77.0374082,28.4559386
6994063005,,Bansal Medicare and Maternity Centre,77.0354439,28.449346
6994092369,,Shubham Hospital,77.0210648,28.4567439
6994099950,,"Kalyani Hospital, Gurgaon",77.0422697,28.4678366
6994180800,,Sanskar Hospital,77.3204935,28.4715009
6994210829,,"Kailash Nursing Home, Gurgaon",77.0939154,28.4903985
6994228914,,Uma Sanjeevani Health Centre And Hospital,77.08631960000001,28.4814867
6994248249,,Privat Hospital,77.0746909,28.4797951
6994253587,,Surgi Center Clinic,77.0883326,28.4832997
6994275642,,"Geeta Nursing Home, Gurgaon",77.0187776,28.4672329
6994280139,,Marwah Clinic,77.0967481,28.4661353
6994292521,,"Shivalik Hospital, Faridabad",77.3110379,28.4799532
6994329594,,"Sidhesh Hospital, Gurgaon",77.0824251,28.4752436
6994541473,,Chiranjiv Hospital,77.0187361,28.4644545
6997058112,,Ankur Clinic and Maternity Home,77.0125522,28.4571123
6997221454,,"Kalyan Hospital, Gurgaon",77.0222524,28.5061017
6997230529,,"Sangwan Hospital, Gurgaon",77.0561126,28.4749937
6997317722,,Kharbanda Maternity and Nursing Home,77.0268778,28.4668863
6997463000,,Umkal Hospital,77.0733096,28.4715295
6997568727,,Thukral Hospital,77.06539570000001,28.4814348
6997600243,,"Triveni Hospital, Gurgaon",77.022188,28.463775
6997631317,,Taneja Hospital,77.0138611,28.4663216
6997670493,,Prateek Nursing Home And Polyclinic,77.0084417,28.4771439
6997688587,,"Pushpanjali Hospital, Gurgaon",77.0327827,28.4500967
6997700191,,Yashroop Medical Centre,77.02144770000001,28.4822505
6997700192,,Chirag Hospital Pvt. Ltd,77.0114095,28.4953531
6997700206,,Gurgaon Eye Centre,77.0184443,28.4737046
6997700212,,Fortis Memorial Research Institute / Fortis Vivekanand Hospital,77.0728657,28.4567857
6997700220,,"Lotus Hospital, Gurgaon",77.034447,28.4692855
6997700276,,Aastha Children Hospital,77.31128190000001,28.4717765
6997700282,,"Sparsh Hospital, Gurgaon",77.0226856,28.4701296
6997700317,,Thakral Nursing and Maternity Home,77.0277308,28.4542896
6997700322,,Mangalam Hospital and Heart Centre,77.01393080000001,28.4539854
6997714626,,"Shivam Hospital, Gurgaon",77.0536983,28.4574704
6997714637,,"Rajiv Memorial Eye Infirmary, Jacobpura",77.0276631,28.4624763
6997832575,,"Sneh Hospital, Gurgaon",77.01415460000001,28.4823666
6997916397,,Aryan Hospital,77.01950450000001,28.469559
6997941837,,Rama Hospital & Nursing Home,77.02307850000001,28.4567256
6998001051,,Swastik Maternity and Medical Centre,77.0191853,28.4628236
6998006337,,Jain Sant Phool Chand Ji Charitable Hospital,77.01589290000001,28.4771569
6998114433,,Kathuria Hospital,77.0199907,28.4534132
7000653109,,Tirath Ram Hospitals Pvt Ltd,77.0201597,28.457085
7001015603,,Lall Nursing and Maternity Home,77.027307,28.4667802
7001065898,,Sheetal Store,77.2527352,28.5488224
7001218513,,"Centre For Sight, Gurgaon, New Railway Road",77.0260289,28.4682869
7001301856,,"Satyam Hospital, Gurgaon",77.01800510000001,28.4609572
7001557336,,Valencia Emergency and Criti Care,77.31432620000001,28.4802878
7002519223,,Nova Care Clinic,77.0280969,28.4652523
7002913046,,Ahooja Eye and Dental Institute Hospital,77.0305404,28.4639141
7002917150,,Lall Eye Care Centre,77.0272123,28.4667015
7002943647,,Verma E.N.T. Hospital,77.0280714,28.4652069
7002954086,,"Gupta Hospital, Gurgaon",77.0268832,28.4644246
7002983633,,"Nagpal Nursing Home, Gurgaon",77.0482685,28.4729696
7002991292,,Jackson Hospital,77.0286816,28.4691487
7002997882,,"Apollo Cradle Hospital,Gurgaon",77.0474356,28.4786458
7003011058,,"R K Hospital, Gurgaon",77.0088346,28.4930865
7003021987,,"Parijat Hospital, Faridabad",77.3043148,28.4429744
7003137342,,Delhi Institute Of Trauma and Orthopaedics,77.2241288,28.6778506
7007531446,,Kamla Hospital,76.9915827,28.446446
7007695184,,M Goel Hospital,77.027738,28.4675082
7008020087,,Sunrise Hospital,77.0106183,28.4428341
7008078166,,Rajendra Hospital,77.02112790000001,28.4495431
7008343539,,"Jeevan Jyoti Hospital, Gurgaon",77.0350291,28.4763789
7008475347,,"Yadav Hospital, Gurgoan",77.0031618,28.4432185
7008651018,,Arogyadham Hospital,77.2924554,28.4636559
7008691154,,Nangia Hospital Ent and Maternity,77.0218735,28.4558195
7008960818,,Vinayak Hospital,77.0214859,28.4543386
7009225899,,Lord Krishna Hospital,77.0854291,28.4785067
7009263589,,Dr Fateh Singh Hospital,77.3412971,28.6471512
7009267020,,Mata Sumitra Devi Hospital,77.0239288,28.5779214
7009675990,,Arihant Hospital,77.08244110000001,28.4486051
7009892483,,Ahmed Hospital Multi Speciality,77.0412478,28.4580332
7010125928,,Aarvy Hospital,77.0300911,28.457393
7010125933,,Shri Ram Memorial Hospital,77.099508,28.4936346
7010378677,,Sikka Maternity And Surgical Center,77.09910040000001,28.4784222
7010444201,,"Mamta Hospital, Gurgaon",77.0338102,28.469724
7010444206,,M.S Hospital,77.0218559,28.4640593
7010591317,,Bhardwaj Hospital,77.0068324,28.4901894
7010842699,,Parashar Hospital,77.0204298,28.4539324
7013350152,,Arora Departmental Store,77.1539959,28.5311994
7017467458,,,77.2195741,28.5895394
7018011421,,Sakshi Medicare,77.4169093,28.6863918
7018026517,,Mavi Nursing Home,77.2881059,28.7259864
7018033056,,"Chandra Laxmi Hospital, Maliwara Chowk",77.4325258,28.666936
7018070850,,"Shree Krishna Hospital, Ghaziabad",77.3603535,28.6520842
7018108341,,"Navjeevan Nursing Home, Shastri Nagar",77.4736266,28.6763705
7018342523,,"Lokpriya Hospital, Ghaziabad",77.43461520000001,28.6675714
7018342533,,Tanvi Clinic And Diagnostic,77.3876511,28.541767
7018342549,,"Sood Nursing Home, Ghaziabad",77.437638,28.665804
7018342570,,Jai Nursing Home,77.4211961,28.6779906
7018342587,,Param Jyoti Eye Center,77.3587207,28.6574453
7018342610,,Meha Maternity and Pain Clinic,77.4200581,28.6763916
7018342625,,Vardhman Medicare,77.442312,28.6627578
7018342677,,Bhagwati Upchaar Kendra,77.4291381,28.670379
7018562712,,Dr. Ranjan's Gynae and Eye Clinic,77.3356269,28.6371608
7018564222,,"Vardan Eye Hospital, Ghaziabad",77.4460183,28.6865836
7018738271,,Krishna Hospital and Trauma Centre,77.42898860000001,28.6703284
7018939993,,Avantika Hospital,77.3717563,28.6455529
7019086898,,"Pragya Clinic, Gautam Buddha Nagar",77.3587422,28.5636424
7019130160,,Apex Multi Speciality Hospital,77.46384590000001,28.6678491
7019995876,,Manipal hospital,77.47245310000001,28.6551434
7019995882,,Mittal Hospital and Diagnostic Centre,77.4282107,28.6701642
7020001187,,Mithlesh Nursing Home,77.4365316,28.6526097
7020474636,,Shiv Krishna Hospital,77.3702958,28.6861947
7020768213,,Tyagi Nursing Home,77.44122680000001,28.6809262
7020925886,,"Yatharth Hospital, Gautam Buddha Nagar",77.384381,28.5321788
7020925916,,"CGHS Dispensary, Kamla Nehru Nagar",77.4634999,28.6805831
7020925951,,"Government District Hospital, Gautam Buddha Nagar",77.3394731,28.5770068
7020925967,,Sohan Nursing Home and Maternity Centre,77.4918348,28.6816651
7020926045,,Heera Lal Hospital and Heart Care Centre,77.4617296,28.6745067
7020945057,,Dhama Clinic,77.363074,28.5811477
7021030803,,Prem Dharam Hospital and Diagnostics,77.367961,28.6600937
7021222684,,"Ganesh Hospital, Ghaziabad",77.439385,28.6623575
7021248743,,Jain Hospital and Research Centre,77.360141,28.661683
7021257105,,Jain Clinic,77.3389649,28.5928579
7021267999,,City Central Hospital,77.4269811,28.6603055
7021408976,,Indian Bank,77.25118160000001,28.5481604
7022093963,,Prime Hospital,77.46642890000001,28.6740831
7022320908,,Gopal Hospital,77.2893602,28.7258364
7022535115,,Krishna Family Hospital and Infertility Center,77.411115,28.6537077
7024789288,,Aasha Deep Hospital,77.3394397,28.6875033
7024811606,,Dr. Rani Ghai Hospital Pvt. Ltd.,77.4272177,28.6439075
7024843272,,R.N. Hospital,77.3522092,28.6141769
7024843760,,"Shivalik Hospital, Ghaziabad",77.4911327,28.6796341
7024852288,,S.S. Medicare Centre,77.3310229,28.6661429
7024906924,,Kailash Medicare and Research Center,77.4367192,28.6912702
7024906932,,"Shiv Clinic, Gautam Buddha Nagar",77.3853469,28.5434748
7024933937,,Kalawati Memorial Clinic,77.35321850000001,28.6374372
7025001144,,Vardaan Nursing and Maternity Home,77.4570747,28.6695412
7025113021,,"Aarogya Hospital, Ghaziabad",77.3516937,28.6481363
7025113030,,Sanjivani Maternity and Nursing Home Pvt Ltd,77.36989170000001,28.6756803
7025117453,,Pannalal Shyamlal Hospital,77.4351072,28.6633309
7025136072,,Pulmonic Hospital,77.450742,28.6865262
7025153786,,Icare Eye Hospital And Post Graduate Institute Glaucoma Research Centre,77.3355089,28.5799524
7025223722,,Sharnam Eye Centre and Laser Services,77.45300010000001,28.6805275
7025481517,,R K Medicare,77.3483944,28.6267789
7025501342,,"Life Care Hospital, Gautam Buddha Nagar",77.3701425,28.5935471
7025501343,,Tirupati Eye Center,77.3570766,28.5874352
7025610751,,Getwell physiotherapy center,77.3416096,28.6921759
7025643254,,Om Arpan Nursing Home,77.3522647,28.6142729
7025804773,,Sparsh Multispeciality Hospital,77.3397857,28.6927335
7025849063,,"Meenakshi Hospital, Ghaziabad",77.3257148,28.642142
7025911011,,Sangal Eye Clinic,77.3218819,28.5732523
7025924014,,Rizvi Surgical Centre,77.4490426,28.6724376
7026098027,,"Sumitra Nursing Home, Gautam Buddha Nagar",77.3534455,28.5809728
7026264222,,Family Medicare,77.37830620000001,28.6013748
7026309540,,Amar Medical Centre,77.32457090000001,28.5787282
7026434076,,Sahibabad Medicare Centre,77.3657387,28.6783954
7026679195,,Garims Nursing Home Pvt Ltd,77.3421802,28.5799765
7027347754,,New Vision Eye and Medical Care,77.3551735,28.6837476
7027392185,,Vinayak Hospital,77.3280893,28.5711965
7027411289,,Shri Raghuwar Shyam Hospital and Research Centre Pvt. Ltd.,77.4442175,28.6818957
7027531400,,Drishti Eye Care,77.3418112,28.6441329
7027606290,,"Tewari Eye Centre, Vaishali",77.3470599,28.6463402
7027606300,,Tej Nursing Home and Surgical Clinic,77.4287846,28.6711245
7027683516,,Dr. Ajit Dinker's Centre For Ultrasound,77.4301839,28.6711126
7027683546,,M B Lal Memorial Clinic Pvt Ltd,77.3505029,28.5722286
7027683547,,Ganpati Hospitaland Maternity Centre,77.3857208,28.5429868
7027683571,,Mehta Clinic,77.37029550000001,28.5601762
7027718160,,Jeevanlok Hospital,77.4157552,28.6461731
7027732228,,"Brij Medical Centre, Ghaziabad",77.4543169,28.6690683
7027732245,,Maheshwari Clinic,77.3755282,28.526572
7027743633,,Gargi Hospital - Ghaziabad,77.4492252,28.6831687
7027783655,,"Sharp Sight Centre, Indirapuram",77.3607058,28.6362843
7027783668,,"Sharma Nursing Home, Ghaziabad",77.4515803,28.6911391
7027819907,,Agrawal Maternity and Nursing home,77.4526592,28.6827835
7027842413,,J S Tomar Memorial Hospital Pvt. Ltd. - Noida,77.3758963,28.5119505
7027859309,,Vijay Clinic and Maternity Centre,77.45259580000001,28.6911643
7027903595,,Saras Health Care Pvt Ltd,77.4092596,28.644829
7027932218,,Friends Eye and Child Care Clinic,77.32179520000001,28.574138
7027932229,,Kanika Medical and Surgical Clinic,77.3325131,28.5946592
7027932255,,Sarvodaya Hospital and Trauma Centre,77.33911540000001,28.6449508
7027933698,,"Shivam Hospital, Gautam Buddha Nagar",77.3467249,28.6098891
7027961500,,Shivam Hospital and Heart Centre,77.4397045,28.6841869
7028065211,,Kasana Nursing Home,77.4609283,28.6707585
7028082114,,Ajit Surgical and Maternity Centre,77.3389501,28.5982422
7028292035,,Metro Heart Institute and Metro Multi Speciality Hospital,77.336034,28.5974067
7028293108,,Poddar Nursing Home Pvt. Ltd.,77.4313845,28.6706673
7028295447,,Manvi Womens Clinic,77.3244153,28.5752097
7028298210,,Sparsh Medicare and Trauma Centre,77.364914,28.6501229
7028455910,,Nidaan Nursing Home,77.345653,28.6395126
7028478538,,Astha Nursing Home,77.4210157,28.6454722
7028627331,,Child Medicare Clinic,77.34373520000001,28.5679239
7029003729,,Akhilesh Gaumat Clinic,77.4458992,28.6722534
7029057182,,Dipakshi Hospital,77.3567507,28.5873527
7029420523,,Diveeksha Eye clinic,77.33512130000001,28.5830991
7029523751,,Singh Ortho Maternity Centre,77.4486887,28.6933217
7030406299,,Max Hospital,77.3229977,28.5742086
7030575139,,"Apollo Hospitals , Noida",77.3349001,28.5794754
7030633268,,Uttam Hospital,77.422169,28.6452075
7030696544,,Dr. Rakesh Taneja's clinic,77.4304456,28.6705619
7030703289,,Ghaziabad Orthopaedic Clinic,77.430567,28.6705494
7030705676,,Sri Hari Hospital and Stone Centre,77.4177649,28.6715608
7030926269,,Surbhi Hospital,77.3611736,28.5792305
7030999391,,Gupta Nursing Home,77.3670463,28.6827315
7031006667,,Jeevan Jyoti Hospital and Diagnostic Centre,77.4124877,28.6469801
7031035884,,Suraj Maternity Fracture Clinic,77.4615231,28.671188
7031530453,,Santosh Medical and Dental College Hospitals,77.4085039,28.6488083
7031558968,,"Parakh Hospital, Ghaziabad",77.33969180000001,28.6934335
7031610785,,"Sunetra Eye, Laser and Dental Care Centre",77.4492574,28.6711297
7031699656,,Dr .Aradhana Kapoor Medicare Centre,77.3650759,28.5927705
7031844632,,Dr. Sanjeev Anand Clinic,77.4508835,28.6786419
7033315108,,Rohitash Clinic,77.3425665,28.5947661
7033516100,,Sarvodaya Hospital and Research Centren,77.4555914,28.666846
7034701079,,Rajendrs Nursing and Maternity Home,77.3614727,28.6881394
7034888054,,City Nursing Home,77.44407070000001,28.6617995
7034910550,,Meera Medi Care,77.3491793,28.5994808
7034914349,,Pulse Medicare,77.3412821,28.6405677
7035025469,,Child Care and Dental Health Centre,77.3433517,28.5683856
7035025470,,Dr. Mala Sharma,77.4105571,28.6519941
7035159301,,Wadhawan's Orthopaedic and Medical Centre - Noida,77.3546565,28.5830114
7035164731,,Shree Tilak Hospital and Trauma Hospital,77.41640550000001,28.6429168
7035230160,,"Om Hospital, Gautam Buddha Nagar",77.3796433,28.6054251
